order,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
13561,3.71E-68,0.633453556,0.619,0.261,5.19E-64,pDCs,Trib1
13562,4.48E-68,-0.907398535,0.24,0.702,6.26E-64,pDCs,Ier2
13563,4.73E-68,-0.632946246,0.839,0.935,6.62E-64,pDCs,Actr3
13564,1.24E-67,-0.890158877,0.161,0.64,1.73E-63,pDCs,Atp2b1
13565,1.77E-67,0.267755273,0.257,0.047,2.48E-63,pDCs,Pmepa1
13566,2.94E-67,0.394840766,0.305,0.068,4.10E-63,pDCs,Gapt
13567,9.71E-67,-1.332281061,0.127,0.598,1.36E-62,pDCs,Lilrb4a
13568,1.25E-66,-1.594787524,0.282,0.677,1.74E-62,pDCs,Ms4a4c
13569,1.79E-66,-0.48996415,0.994,0.987,2.51E-62,pDCs,Arpc2
13570,2.01E-66,-1.32023649,0.209,0.675,2.81E-62,pDCs,Id2
13571,2.32E-66,0.436381328,0.472,0.15,3.25E-62,pDCs,Prkcb
13572,5.74E-66,0.553625509,0.977,0.814,8.03E-62,pDCs,Krtcap2
13573,8.62E-66,0.570603647,0.91,0.617,1.21E-61,pDCs,Mtdh
13574,9.79E-66,0.407619068,0.39,0.109,1.37E-61,pDCs,Aldoc
13575,1.47E-65,0.571880902,0.992,0.72,2.05E-61,pDCs,Ptpn6
13576,4.09E-65,0.545703765,0.884,0.601,5.73E-61,pDCs,Ddost
13577,4.68E-65,0.314872231,0.345,0.081,6.55E-61,pDCs,Pecam1
13578,8.92E-65,0.53910831,0.647,0.297,1.25E-60,pDCs,Slc35c2
13579,2.00E-64,0.461068425,0.503,0.176,2.79E-60,pDCs,Sc5d
13580,5.36E-64,0.340009918,0.35,0.083,7.50E-60,pDCs,Pik3ip1
13581,5.42E-64,0.502327834,0.525,0.201,7.57E-60,pDCs,Ivns1abp
13582,7.58E-64,0.409642155,0.749,0.382,1.06E-59,pDCs,Tmem123
13583,8.06E-64,-1.412607169,0.062,0.542,1.13E-59,pDCs,Ms4a6d
13584,2.06E-63,0.387215152,0.35,0.093,2.89E-59,pDCs,Sil1
13585,2.45E-63,-0.49233868,0.955,0.963,3.42E-59,pDCs,Cdc42
13586,2.63E-63,0.451419488,0.489,0.168,3.68E-59,pDCs,BC147527
13587,3.75E-63,-1.019423716,0.062,0.538,5.25E-59,pDCs,Fgl2
13588,4.00E-63,0.482943418,0.523,0.197,5.59E-59,pDCs,Igsf8
13589,5.59E-63,0.43248204,0.853,0.359,7.81E-59,pDCs,1-Sep
13590,1.20E-62,0.42660957,0.534,0.195,1.68E-58,pDCs,Gpcpd1
13591,1.50E-62,0.543796045,0.986,0.606,2.10E-58,pDCs,Ly86
13592,1.65E-62,0.303027391,0.311,0.072,2.31E-58,pDCs,Galnt12
13593,3.31E-62,-2.322778357,0.24,0.646,4.63E-58,pDCs,Ccl6
13594,4.24E-62,-0.705504,0.946,0.96,5.93E-58,pDCs,Tspo
13595,9.94E-62,0.416566504,0.489,0.157,1.39E-57,pDCs,Cd72
13596,1.08E-61,-1.018992225,0.079,0.54,1.50E-57,pDCs,Anxa1
13597,1.28E-61,0.264283035,0.26,0.053,1.79E-57,pDCs,Ralgps2
13598,1.84E-61,0.446161637,0.528,0.199,2.57E-57,pDCs,Gpr137b
13599,4.27E-61,-0.830588347,0.339,0.712,5.97E-57,pDCs,Aprt
13600,4.76E-61,0.375388221,0.791,0.376,6.65E-57,pDCs,Gngt2
13601,6.69E-61,0.50164591,0.709,0.373,9.36E-57,pDCs,Cnpy2
13602,7.62E-61,0.279662874,0.387,0.107,1.07E-56,pDCs,Gnb4
13603,8.96E-61,0.322582789,0.308,0.075,1.25E-56,pDCs,Scap
13604,1.16E-60,0.445478553,0.941,0.418,1.63E-56,pDCs,Ptprcap
13605,2.05E-60,-1.4872409,0.15,0.581,2.87E-56,pDCs,Naaa
13606,3.72E-59,0.545980833,0.715,0.393,5.20E-55,pDCs,Emc3
13607,4.12E-59,0.308496001,0.285,0.065,5.77E-55,pDCs,Dusp28
13608,6.06E-59,-2.662254836,0.74,0.845,8.47E-55,pDCs,Lyz2
13609,7.04E-59,0.500239861,0.831,0.503,9.84E-55,pDCs,Arpc5l
13610,3.66E-58,-1.249842408,0.105,0.553,5.12E-54,pDCs,Tgfbi
13611,4.22E-58,0.297113623,0.288,0.066,5.91E-54,pDCs,Ccpg1
13612,4.50E-58,-2.010366931,0.169,0.576,6.29E-54,pDCs,Ccl9
13613,7.10E-58,0.57386158,0.87,0.603,9.93E-54,pDCs,Vimp
13614,1.30E-57,-1.379994328,0.121,0.565,1.82E-53,pDCs,Bcl2a1b
13615,5.55E-57,-0.87890368,0.073,0.517,7.76E-53,pDCs,Slfn1
13616,1.39E-56,0.49946765,0.636,0.316,1.95E-52,pDCs,Ubl7
13617,2.27E-56,0.405845391,0.446,0.153,3.18E-52,pDCs,Dnajb9
13618,2.94E-56,0.557191009,0.831,0.562,4.11E-52,pDCs,Ubxn4
13619,3.42E-56,0.389691416,0.444,0.151,4.78E-52,pDCs,Npc1
13620,4.15E-55,-1.193713876,0.099,0.54,5.81E-51,pDCs,Lst1
13621,5.35E-55,-1.025883605,0.927,0.889,7.48E-51,pDCs,S100a6
13622,5.98E-55,-1.132760393,0.071,0.508,8.37E-51,pDCs,Bcl2a1d
13623,7.24E-55,-1.057956359,0.161,0.571,1.01E-50,pDCs,Plbd1
13624,7.31E-55,-0.850192255,0.164,0.59,1.02E-50,pDCs,Glipr2
13625,1.05E-54,0.536249446,0.751,0.446,1.47E-50,pDCs,Svbp
13626,1.12E-53,0.466881435,0.576,0.259,1.56E-49,pDCs,Arhgef6
13627,1.31E-53,0.377562218,0.404,0.127,1.83E-49,pDCs,Slamf6
13628,2.30E-53,0.489390266,0.782,0.45,3.22E-49,pDCs,Prcp
13629,2.41E-53,-0.488646027,0.853,0.921,3.37E-49,pDCs,Ostf1
13630,2.48E-53,0.520998652,0.785,0.479,3.46E-49,pDCs,Anapc5
13631,5.18E-53,-0.646095145,0.164,0.598,7.24E-49,pDCs,Flna
13632,5.45E-53,-0.613041405,0.096,0.53,7.62E-49,pDCs,Tm6sf1
13633,6.15E-53,0.526476399,0.802,0.506,8.60E-49,pDCs,Fam174a
13634,1.11E-52,0.42149251,0.449,0.162,1.55E-48,pDCs,Tcf12
13635,1.17E-52,0.318537226,0.291,0.075,1.64E-48,pDCs,Prkag2
13636,1.45E-52,0.491517726,0.59,0.281,2.03E-48,pDCs,Nudt19
13637,4.19E-52,0.438068478,0.579,0.246,5.86E-48,pDCs,Il21r
13638,5.58E-52,-1.299359953,0.071,0.486,7.80E-48,pDCs,Fcgr1
13639,2.38E-51,0.321466947,0.325,0.092,3.33E-47,pDCs,A530032D15Rik
13640,2.42E-51,-0.585016564,0.715,0.874,3.38E-47,pDCs,Rap1b
13641,3.53E-51,-1.488777166,0.28,0.618,4.93E-47,pDCs,Ms4a6c
13642,6.58E-51,0.275798257,0.263,0.064,9.21E-47,pDCs,Acsl1
13643,6.94E-51,-0.687873718,0.073,0.495,9.71E-47,pDCs,Arl4c
13644,8.14E-51,0.486607229,0.573,0.266,1.14E-46,pDCs,Hes6
13645,1.41E-50,-1.000353233,0.384,0.714,1.97E-46,pDCs,Ccr2
13646,1.46E-50,0.432023518,0.506,0.209,2.05E-46,pDCs,Irf2bp2
13647,1.68E-50,-0.796976241,0.571,0.775,2.34E-46,pDCs,Anxa5
13648,2.16E-50,0.402031924,0.469,0.181,3.01E-46,pDCs,Hpse
13649,2.45E-50,0.499262191,0.819,0.541,3.43E-46,pDCs,Tnfaip8
13650,2.55E-50,0.432933835,0.551,0.251,3.56E-46,pDCs,Atf6b
13651,3.80E-50,-0.839194574,0.051,0.463,5.31E-46,pDCs,Lilr4b
13652,4.31E-50,0.377758958,0.404,0.14,6.03E-46,pDCs,Scd2
13653,4.62E-50,-0.606388741,0.105,0.53,6.47E-46,pDCs,Lfng
13654,7.08E-50,-1.013963367,0.071,0.484,9.90E-46,pDCs,Clec4a3
13655,1.70E-49,-0.365364715,0.997,0.995,2.37E-45,pDCs,Sh3bgrl3
13656,2.45E-49,-0.65871711,0.045,0.454,3.42E-45,pDCs,Tmem106a
13657,2.51E-49,-0.436633867,1,0.988,3.50E-45,pDCs,Arpc1b
13658,3.21E-49,0.481897385,0.568,0.261,4.49E-45,pDCs,PISD
13659,4.21E-49,0.496049431,0.805,0.52,5.89E-45,pDCs,Dnajc3
13660,4.39E-49,0.371996836,0.483,0.194,6.14E-45,pDCs,Ebpl
13661,4.68E-49,-0.6466301,0.051,0.456,6.55E-45,pDCs,Tubb6
13662,7.92E-49,-0.866743497,0.398,0.739,1.11E-44,pDCs,Limd2
13663,1.57E-48,0.496918872,0.641,0.346,2.19E-44,pDCs,Rnf13
13664,1.60E-48,-0.710788522,0.887,0.93,2.23E-44,pDCs,Pkm
13665,1.88E-48,0.363182268,0.401,0.138,2.63E-44,pDCs,Calhm2
13666,1.98E-48,0.485195826,0.797,0.537,2.77E-44,pDCs,Emc10
13667,2.03E-48,0.41689279,0.452,0.165,2.84E-44,pDCs,Clec2i
13668,2.12E-48,0.484614204,0.633,0.347,2.96E-44,pDCs,Bcl7c
13669,2.46E-48,0.469621159,0.921,0.716,3.45E-44,pDCs,Tmem59
13670,3.38E-48,0.462491388,0.681,0.374,4.72E-44,pDCs,Nptn
13671,4.88E-48,-0.903321004,0.082,0.486,6.82E-44,pDCs,Pid1
13672,5.47E-48,-1.416413233,0.113,0.506,7.65E-44,pDCs,Gbp2
13673,8.39E-48,0.259880092,1,0.996,1.17E-43,pDCs,Oaz1
13674,8.91E-48,0.44347471,0.76,0.474,1.25E-43,pDCs,Kdelr1
13675,1.58E-47,-0.974884487,0.04,0.439,2.21E-43,pDCs,Clec4a2
13676,2.06E-47,0.4206339,0.486,0.199,2.89E-43,pDCs,Rbm38
13677,2.43E-47,0.448252696,0.664,0.35,3.40E-43,pDCs,Scpep1
13678,3.79E-47,0.474449767,0.805,0.528,5.29E-43,pDCs,Ppdpf
13679,4.71E-47,0.293911089,0.302,0.087,6.59E-43,pDCs,Rab3ip
13680,7.08E-47,0.47270491,0.729,0.412,9.90E-43,pDCs,Kctd12
13681,7.25E-47,-0.47412762,0.935,0.957,1.01E-42,pDCs,Myl12a
13682,9.09E-47,0.498005316,0.556,0.276,1.27E-42,pDCs,Pqlc3
13683,1.13E-46,-0.629894631,0.384,0.701,1.58E-42,pDCs,Rbms1
13684,1.77E-46,-0.605288319,0.749,0.864,2.47E-42,pDCs,Fam49b
13685,2.01E-46,0.288683171,0.297,0.085,2.81E-42,pDCs,Stoml1
13686,2.31E-46,0.402384697,0.466,0.191,3.23E-42,pDCs,Man1a2
13687,3.37E-46,0.471837447,0.819,0.547,4.72E-42,pDCs,Sptssa
13688,7.71E-46,0.38340954,0.364,0.125,1.08E-41,pDCs,Fam110a
13689,8.44E-46,0.399849711,0.452,0.178,1.18E-41,pDCs,Prps2
13690,8.99E-46,-1.062630065,0.121,0.505,1.26E-41,pDCs,Ifi204
13691,1.18E-45,-0.900770653,0.653,0.81,1.65E-41,pDCs,Samhd1
13692,1.22E-45,-1.028577946,0.11,0.503,1.71E-41,pDCs,Cdkn1a
13693,2.13E-45,-1.440105361,0.263,0.58,2.98E-41,pDCs,Aif1
13694,2.97E-45,0.252931475,0.215,0.049,4.16E-41,pDCs,Lss
13695,3.90E-45,0.527175059,0.681,0.369,5.45E-41,pDCs,Cdkn2d
13696,4.10E-45,-0.620903056,0.065,0.455,5.74E-41,pDCs,Cd84
13697,4.89E-45,0.459383388,0.898,0.669,6.84E-41,pDCs,AI662270
13698,5.33E-45,-0.769755385,0.839,0.866,7.45E-41,pDCs,Atox1
13699,8.97E-45,0.387488901,0.701,0.373,1.25E-40,pDCs,Cirbp
13700,1.16E-44,0.441855555,0.975,0.844,1.62E-40,pDCs,Hmgb1
13701,1.69E-44,0.478438002,0.709,0.426,2.37E-40,pDCs,Rnaset2b
13702,1.97E-44,0.40911815,0.946,0.776,2.76E-40,pDCs,Tmem258
13703,4.74E-44,0.384879279,0.528,0.244,6.63E-40,pDCs,2310039H08Rik
13704,5.80E-44,0.366998877,0.593,0.253,8.12E-40,pDCs,Cxcr3
13705,1.37E-43,0.379458393,0.452,0.184,1.91E-39,pDCs,Pml
13706,1.73E-43,-0.914017586,0.088,0.463,2.42E-39,pDCs,Clec4a1
13707,2.09E-43,0.333359152,0.997,0.871,2.92E-39,pDCs,Lsp1
13708,2.10E-43,0.293098517,1,0.988,2.94E-39,pDCs,Rpl36al
13709,2.48E-43,0.415662193,0.517,0.238,3.46E-39,pDCs,Gatad1
13710,2.72E-43,0.270531347,0.302,0.09,3.80E-39,pDCs,Arhgap27
13711,3.61E-43,0.297312677,0.373,0.126,5.05E-39,pDCs,Tmem86a
13712,3.69E-43,0.462842522,0.833,0.591,5.16E-39,pDCs,mt-Nd5
13713,3.72E-43,-1.561938132,0.147,0.516,5.20E-39,pDCs,Ms4a4b
13714,4.99E-43,0.427806674,0.669,0.38,6.98E-39,pDCs,Atraid
13715,5.28E-43,0.358091122,0.401,0.157,7.38E-39,pDCs,Ergic1
13716,5.65E-43,-0.773684381,0.09,0.47,7.90E-39,pDCs,Mnda
13717,6.74E-43,0.297016621,0.412,0.147,9.43E-39,pDCs,Zbtb20
13718,9.89E-43,0.399306349,0.616,0.301,1.38E-38,pDCs,Pkp3
13719,1.00E-42,0.261481216,0.237,0.06,1.40E-38,pDCs,Nacc2
13720,1.20E-42,-0.829986905,0.054,0.426,1.67E-38,pDCs,Slamf8
13721,1.50E-42,0.421822435,0.607,0.3,2.10E-38,pDCs,Pkib
13722,1.65E-42,-0.636834171,0.237,0.605,2.31E-38,pDCs,AB124611
13723,1.89E-42,0.48870443,0.686,0.387,2.65E-38,pDCs,Ncf1
13724,2.31E-42,0.407060795,0.712,0.43,3.23E-38,pDCs,Bscl2
13725,2.32E-42,0.308410335,0.342,0.116,3.25E-38,pDCs,Mvk
13726,2.45E-42,-0.765454009,0.099,0.482,3.42E-38,pDCs,Smpdl3a
13727,3.13E-42,0.396109354,0.548,0.267,4.38E-38,pDCs,Cdk5rap3
13728,3.42E-42,-0.766623799,0.059,0.431,4.78E-38,pDCs,Csf1r
13729,4.05E-42,-0.745554431,0.042,0.411,5.67E-38,pDCs,Gda
13730,6.53E-42,0.311204162,1,0.973,9.13E-38,pDCs,Eif3f
13731,6.84E-42,0.307589194,0.446,0.174,9.57E-38,pDCs,Gtf2i
13732,1.02E-41,0.321756167,0.997,0.961,1.42E-37,pDCs,Ddx5
13733,1.21E-41,-0.667123113,0.096,0.466,1.70E-37,pDCs,Lrrc25
13734,1.53E-41,0.33741772,1,0.926,2.13E-37,pDCs,mt-Nd2
13735,1.60E-41,0.286439442,0.274,0.079,2.24E-37,pDCs,Sh2b2
13736,1.92E-41,0.402351768,0.938,0.769,2.69E-37,pDCs,Tmed2
13737,3.16E-41,0.382558535,0.596,0.297,4.42E-37,pDCs,Dctpp1
13738,4.10E-41,-0.960181954,0.048,0.412,5.73E-37,pDCs,Mt1
13739,4.56E-41,0.41626212,0.941,0.729,6.38E-37,pDCs,Cmtm7
13740,6.51E-41,0.411055574,0.585,0.308,9.10E-37,pDCs,Uchl3
13741,6.77E-41,0.404020656,0.525,0.251,9.47E-37,pDCs,Gns
13742,1.17E-40,0.394758076,0.525,0.252,1.63E-36,pDCs,Slc38a1
13743,1.45E-40,0.45592196,0.831,0.603,2.03E-36,pDCs,Tecr
13744,1.60E-40,-0.98107339,0.483,0.643,2.24E-36,pDCs,Spi1
13745,2.05E-40,-0.496802534,0.045,0.4,2.87E-36,pDCs,Ralb
13746,2.49E-40,0.460047899,0.661,0.375,3.48E-36,pDCs,11-Sep
13747,2.60E-40,-0.908098822,0.22,0.569,3.63E-36,pDCs,Dusp1
13748,5.09E-40,0.365307483,0.588,0.274,7.11E-36,pDCs,Arl5c
13749,5.14E-40,0.373707958,0.686,0.377,7.18E-36,pDCs,Fgr
13750,5.77E-40,0.421557271,0.907,0.779,8.07E-36,pDCs,Cope
13751,6.85E-40,0.394960959,0.472,0.215,9.58E-36,pDCs,Slc29a3
13752,1.21E-39,-0.861182581,0.458,0.744,1.69E-35,pDCs,Tpi1
13753,1.25E-39,0.472181528,0.599,0.321,1.74E-35,pDCs,Sms
13754,1.37E-39,0.262094492,0.305,0.097,1.92E-35,pDCs,Apc
13755,2.11E-39,-0.637419994,0.056,0.41,2.96E-35,pDCs,Itgam
13756,2.38E-39,-0.656236111,0.184,0.537,3.32E-35,pDCs,Eif4ebp1
13757,2.47E-39,0.407641335,0.698,0.429,3.46E-35,pDCs,Ssr1
13758,2.88E-39,0.405679124,0.96,0.789,4.03E-35,pDCs,Ier5
13759,3.78E-39,0.283515923,0.223,0.057,5.29E-35,pDCs,Fam43a
13760,4.35E-39,-0.538171934,0.562,0.798,6.08E-35,pDCs,Tpm4
13761,4.72E-39,0.309001602,0.345,0.124,6.60E-35,pDCs,Dtx2
13762,5.47E-39,-0.54652212,0.133,0.486,7.65E-35,pDCs,Fam111a
13763,6.02E-39,0.57214009,0.593,0.288,8.41E-35,pDCs,Plaur
13764,7.25E-39,0.48870367,0.619,0.361,1.01E-34,pDCs,Trappc5
13765,7.32E-39,0.432099131,0.655,0.398,1.02E-34,pDCs,Cops4
13766,8.69E-39,-0.939392756,0.379,0.657,1.22E-34,pDCs,Msrb1
13767,8.97E-39,0.42806228,0.879,0.684,1.25E-34,pDCs,Dbnl
13768,1.08E-38,-0.749798406,0.359,0.644,1.50E-34,pDCs,Pnp
13769,1.27E-38,-0.870035526,0.045,0.393,1.77E-34,pDCs,Sirpb1c
13770,1.35E-38,-0.671126643,0.492,0.752,1.88E-34,pDCs,Pim1
13771,1.64E-38,-0.376789971,0.994,0.991,2.29E-34,pDCs,Pfn1
13772,3.11E-38,0.306793435,0.336,0.122,4.34E-34,pDCs,Gale
13773,5.02E-38,-0.517413192,0.088,0.438,7.02E-34,pDCs,Lcp2
13774,1.14E-37,0.395759882,0.669,0.378,1.59E-33,pDCs,Csf2rb
13775,1.15E-37,0.364327252,0.393,0.163,1.60E-33,pDCs,Slc25a12
13776,1.58E-37,0.365613136,0.514,0.251,2.22E-33,pDCs,Ccdc107
13777,2.88E-37,0.349516901,0.404,0.169,4.03E-33,pDCs,Gm5617
13778,3.40E-37,-0.785704021,0.164,0.503,4.75E-33,pDCs,Marcks
13779,5.22E-37,0.403547777,0.76,0.523,7.29E-33,pDCs,Jtb
13780,5.30E-37,0.354016401,0.503,0.245,7.41E-33,pDCs,Amfr
13781,8.54E-37,0.271134397,0.285,0.091,1.19E-32,pDCs,Slc46a3
13782,9.45E-37,0.416728932,0.661,0.379,1.32E-32,pDCs,Gng12
13783,1.60E-36,0.315863176,0.986,0.843,2.24E-32,pDCs,Taldo1
13784,2.52E-36,-0.566252401,0.031,0.358,3.52E-32,pDCs,Batf3
13785,2.67E-36,-0.980015586,0.04,0.371,3.74E-32,pDCs,Fcgr4
13786,3.08E-36,-0.452749787,0.085,0.429,4.31E-32,pDCs,Sema4a
13787,3.96E-36,-0.761363287,0.045,0.374,5.54E-32,pDCs,Ltb4r1
13788,6.04E-36,-0.583886413,0.517,0.748,8.44E-32,pDCs,Dnajc15
13789,6.37E-36,0.438796237,0.924,0.732,8.91E-32,pDCs,H2-Q7
13790,6.39E-36,0.403268503,0.607,0.348,8.93E-32,pDCs,Cnpy3
13791,8.64E-36,-2.047542268,0.291,0.604,1.21E-31,pDCs,Ccl5
13792,1.22E-35,0.343132699,0.884,0.691,1.71E-31,pDCs,Gabarapl2
13793,1.26E-35,0.314254073,0.381,0.151,1.77E-31,pDCs,Panx1
13794,1.43E-35,0.295996436,0.319,0.112,1.99E-31,pDCs,C130026I21Rik
13795,1.60E-35,-0.481567508,0.121,0.464,2.23E-31,pDCs,Myo1f
13796,2.07E-35,0.281798439,0.308,0.108,2.89E-31,pDCs,Zdhhc13
13797,2.31E-35,0.38049809,0.362,0.142,3.23E-31,pDCs,Lztfl1
13798,2.50E-35,-0.588330292,0.138,0.467,3.50E-31,pDCs,App
13799,2.98E-35,0.309385565,0.46,0.197,4.17E-31,pDCs,Klhl6
13800,3.55E-35,-0.692538026,0.048,0.378,4.96E-31,pDCs,Atf3
13801,5.13E-35,0.406964065,0.715,0.476,7.18E-31,pDCs,Selt
13802,5.64E-35,-0.902071303,0.234,0.556,7.88E-31,pDCs,Klrk1
13803,1.42E-34,-0.635090365,0.232,0.534,1.98E-30,pDCs,Csf2ra
13804,1.49E-34,0.387830669,0.616,0.351,2.08E-30,pDCs,Lmo2
13805,1.50E-34,0.442744625,0.551,0.306,2.10E-30,pDCs,Ppp1r14b
13806,1.89E-34,0.401033236,0.799,0.514,2.64E-30,pDCs,Asah1
13807,1.92E-34,0.275550727,1,0.999,2.69E-30,pDCs,Malat1
13808,2.17E-34,0.296324969,0.994,0.946,3.03E-30,pDCs,Laptm5
13809,2.27E-34,0.394834737,0.681,0.414,3.18E-30,pDCs,Foxp1
13810,2.40E-34,0.261350553,0.302,0.106,3.35E-30,pDCs,Rhbdf2
13811,2.72E-34,-0.486538066,0.028,0.341,3.81E-30,pDCs,Eps8
13812,3.50E-34,0.347551751,0.732,0.425,4.89E-30,pDCs,Plp2
13813,3.86E-34,0.289498345,0.331,0.124,5.39E-30,pDCs,Ift57
13814,3.97E-34,-0.377537071,0.935,0.931,5.55E-30,pDCs,Arpc5
13815,4.14E-34,0.367156595,0.429,0.198,5.80E-30,pDCs,Hmgcr
13816,4.17E-34,0.375503282,0.497,0.253,5.83E-30,pDCs,Jmjd1c
13817,4.32E-34,0.388460486,0.842,0.625,6.04E-30,pDCs,Vcp
13818,5.09E-34,-0.867228421,0.045,0.362,7.12E-30,pDCs,Mafb
13819,5.27E-34,0.334713592,0.506,0.251,7.38E-30,pDCs,Vars
13820,7.61E-34,0.359476368,0.562,0.304,1.06E-29,pDCs,Tcirg1
13821,8.47E-34,0.368382264,0.596,0.35,1.18E-29,pDCs,Fuca2
13822,9.09E-34,0.272845719,0.28,0.094,1.27E-29,pDCs,Arhgap5
13823,9.55E-34,-0.822709916,0.251,0.546,1.34E-29,pDCs,Plin2
13824,1.34E-33,0.362396905,0.734,0.472,1.87E-29,pDCs,Ogt
13825,1.46E-33,-0.606509799,0.345,0.641,2.04E-29,pDCs,Evl
13826,1.60E-33,0.39009654,0.853,0.64,2.24E-29,pDCs,Itm2c
13827,1.92E-33,0.30075026,0.24,0.074,2.69E-29,pDCs,Slc7a5
13828,2.21E-33,0.480228087,0.831,0.609,3.09E-29,pDCs,Btg2
13829,2.61E-33,-0.973195695,0.065,0.379,3.65E-29,pDCs,Marcksl1
13830,2.61E-33,-0.360208167,0.986,0.95,3.65E-29,pDCs,Shfm1
13831,5.75E-33,-0.579715946,0.04,0.348,8.04E-29,pDCs,Emilin2
13832,9.81E-33,0.384869484,0.879,0.697,1.37E-28,pDCs,Zfp706
13833,1.38E-32,0.356663541,0.763,0.524,1.93E-28,pDCs,Tmem219
13834,2.16E-32,-0.494029832,0.051,0.358,3.01E-28,pDCs,Oas1a
13835,2.36E-32,0.369438468,0.859,0.643,3.30E-28,pDCs,Ssr2
13836,2.88E-32,-0.466161245,0.994,0.986,4.03E-28,pDCs,Calm1
13837,3.20E-32,0.342116977,0.61,0.348,4.47E-28,pDCs,Creld2
13838,3.68E-32,-0.832483384,0.065,0.372,5.15E-28,pDCs,Ccr1
13839,4.52E-32,-0.577941832,0.048,0.355,6.32E-28,pDCs,Nupr1
13840,5.66E-32,-0.54078802,0.127,0.435,7.92E-28,pDCs,Gbp7
13841,6.03E-32,0.323548058,0.571,0.316,8.43E-28,pDCs,Borcs8
13842,7.56E-32,0.364715525,0.576,0.328,1.06E-27,pDCs,Cpne3
13843,7.57E-32,0.372943505,0.427,0.203,1.06E-27,pDCs,1110059E24Rik
13844,7.79E-32,0.336295712,0.503,0.262,1.09E-27,pDCs,Zmiz2
13845,7.91E-32,0.25310831,0.28,0.099,1.11E-27,pDCs,Xrcc6
13846,8.70E-32,-0.558017086,0.031,0.332,1.22E-27,pDCs,Slc11a1
13847,9.60E-32,0.387607965,0.568,0.33,1.34E-27,pDCs,Creb3
13848,1.05E-31,-0.51329269,0.031,0.33,1.47E-27,pDCs,Gm4955
13849,1.08E-31,-0.468588123,0.161,0.479,1.51E-27,pDCs,Gm9844
13850,1.17E-31,-0.732054251,0.644,0.787,1.63E-27,pDCs,Sat1
13851,1.21E-31,-0.888745561,0.282,0.592,1.69E-27,pDCs,Isg15
13852,1.31E-31,0.276982503,0.35,0.141,1.83E-27,pDCs,Spin1
13853,1.41E-31,-0.869916568,0.079,0.385,1.97E-27,pDCs,Tppp3
13854,2.67E-31,0.270947567,0.268,0.093,3.73E-27,pDCs,Sgcb
13855,2.80E-31,0.332642069,0.556,0.308,3.92E-27,pDCs,Alkbh1
13856,2.89E-31,-0.65800355,0.339,0.595,4.04E-27,pDCs,Glrx
13857,3.24E-31,-0.616110816,0.037,0.329,4.53E-27,pDCs,Klra2
13858,3.75E-31,0.378263173,0.548,0.304,5.24E-27,pDCs,Bri3bp
13859,3.80E-31,-0.413620028,0.124,0.439,5.31E-27,pDCs,Ggh
13860,4.07E-31,0.252280653,0.997,0.962,5.69E-27,pDCs,Rbm39
13861,4.31E-31,-0.590591187,0.311,0.597,6.02E-27,pDCs,Card19
13862,5.03E-31,0.369773653,0.576,0.326,7.04E-27,pDCs,Ifnar1
13863,5.34E-31,-0.505796281,0.246,0.552,7.46E-27,pDCs,Fam105a
13864,5.62E-31,-1.606658564,0.158,0.454,7.86E-27,pDCs,Nkg7
13865,5.89E-31,-0.270590831,1,0.992,8.24E-27,pDCs,Cfl1
13866,7.06E-31,-0.463886461,0.839,0.874,9.88E-27,pDCs,Ran
13867,8.08E-31,0.371009333,0.831,0.597,1.13E-26,pDCs,Litaf
13868,8.80E-31,-0.498674668,0.073,0.378,1.23E-26,pDCs,Cd86
13869,1.19E-30,-0.409587039,0.028,0.317,1.66E-26,pDCs,Xdh
13870,1.29E-30,-0.505690886,0.121,0.432,1.80E-26,pDCs,Anxa4
13871,1.37E-30,-0.909602393,0.051,0.347,1.91E-26,pDCs,Ifitm6
13872,1.44E-30,-0.650119653,0.658,0.766,2.01E-26,pDCs,Pgam1
13873,1.67E-30,-0.601354558,0.071,0.368,2.34E-26,pDCs,Slc16a3
13874,1.73E-30,0.30839093,0.98,0.889,2.43E-26,pDCs,Dad1
13875,1.75E-30,-0.64333499,0.045,0.339,2.45E-26,pDCs,Msr1
13876,2.09E-30,0.28879536,0.342,0.141,2.93E-26,pDCs,Zfp131
13877,2.10E-30,-0.397997454,0.062,0.361,2.93E-26,pDCs,Agpat4
13878,2.14E-30,0.328272664,0.689,0.417,2.99E-26,pDCs,Trim12a
13879,2.18E-30,0.422713186,0.912,0.645,3.05E-26,pDCs,Ly6a
13880,2.55E-30,0.323926501,0.506,0.259,3.57E-26,pDCs,Rcsd1
13881,2.92E-30,0.273677921,0.342,0.139,4.08E-26,pDCs,Cep57
13882,3.06E-30,0.266209772,0.223,0.065,4.28E-26,pDCs,Id3
13883,3.21E-30,-0.514211156,0.847,0.833,4.48E-26,pDCs,Cycs
13884,3.35E-30,0.302266607,0.96,0.789,4.69E-26,pDCs,Hspa5
13885,3.92E-30,0.375759938,0.579,0.347,5.48E-26,pDCs,Map7d1
13886,3.96E-30,0.333280565,0.477,0.247,5.53E-26,pDCs,Pigp
13887,4.36E-30,0.393794321,0.703,0.492,6.09E-26,pDCs,Surf4
13888,4.93E-30,-0.359887525,0.929,0.926,6.90E-26,pDCs,Hint1
13889,5.48E-30,-0.746465403,0.04,0.33,7.66E-26,pDCs,Ifi205
